-1.0286,-2.248,-1.1176,0.39852,0,0,0,0,0
-0.7297,-2.8838,-0.53479,1.5436,0,0,0,0,0
-2.874,0.067193,-1.9826,0.68896,0,0,0,0,0
1.2526,-2.7607,-2.723,0.56837,0,0,0,0,0
0.34863,-2.0473,-2.7989,-2.4791,0,0,0,0,0
1.2213,-2.1548,-0.93614,-1.8744,0,0,0,0,0
-2.803,-1.2702,-3.1018,2.859,0,0,0,0,0
0.42811,0.49778,-1.7812,1.6396,0,0,0,0,0
-2.1577,-0.0023251,1.8673,-2.5937,0,0,0,0,0
1.2621,-2.8096,-3.0801,-1.0227,0,0,0,0,0
0.31861,-2.2231,2.0319,2.5448,0,0,0,0,0
2.6954,-1.3389,-0.18714,0.65662,0,0,0,0,0
0.48335,1.0384,0.063061,0.23864,0,0,0,0,0
0.37334,1.0771,1.4177,0.17856,0,0,0,0,0
2.1081,-2.0683,-0.37551,-3.1036,0,0,0,0,0
0.98925,3.0378,0.47611,1.7604,0,0,0,0,0
-2.1059,0.50549,-2.0199,-1.8831,0,0,0,0,0
-0.99797,0.55456,-0.52564,-3.0406,0,0,0,0,0
-0.86895,-1.1844,0.50266,-0.22255,0,0,0,0,0
-0.77203,-0.46676,-0.53172,-2.0144,0,0,0,0,0
-0.41006,-1.13,-1.7231,-1.0885,0,0,0,0,0
-0.89929,1.5881,0.9563,-0.27851,0,0,0,0,0
3.0143,1.1525,2.6662,0.15066,0,0,0,0,0
-2.6753,-0.095137,0.091257,2.2282,0,0,0,0,0
-1.0273,-2.6846,-0.79569,1.0234,0,0,0,0,0
-0.47647,0.70501,1.7268,0.52563,0,0,0,0,0
2.0637,1.1228,-2.3264,1.6346,0,0,0,0,0
-1.4394,-1.4223,2.4486,-1.361,0,0,0,0,0
1.2943,0.26596,-1.441,2.118,0,0,0,0,0
0.6455,-0.94665,-1.8931,1.2229,0,0,0,0,0
1.3741,-3.058,-0.62402,0.43879,0,0,0,0,0
3.1377,2.5147,-2.2843,0.79907,0,0,0,0,0
-0.14717,0.76859,-0.077834,1.5716,0,0,0,0,0
-0.01462,2.7384,-0.45006,2.5497,0,0,0,0,0
-1.2225,-0.073732,2.1013,2.7741,0,0,0,0,0
0.26099,-1.3866,-2.4521,-0.75829,0,0,0,0,0
0.44133,-0.18914,-1.2054,1.4655,0,0,0,0,0
2.9892,2.6242,1.4809,-1.5292,0,0,0,0,0
2.7975,-1.9586,-2.7884,-1.463,0,0,0,0,0
1.7052,2.3566,-2.827,0.43871,0,0,0,0,0
1.2298,2.6316,0.83488,0.61996,0,0,0,0,0
-0.97422,0.64855,0.88316,1.3273,0,0,0,0,0
-0.021555,2.9563,-1.8486,-1.2527,0,0,0,0,0
-2.1698,1.9446,1.4001,2.4179,0,0,0,0,0
-2.206,-1.528,1.0822,2.6851,0,0,0,0,0
1.2936,-2.3781,1.8372,-1.7778,0,0,0,0,0
1.6957,-2.7892,-1.3366,1.1823,0,0,0,0,0
1.456,-1.4992,-2.4285,-0.054369,0,0,0,0,0
-0.79351,-2.1191,-1.6714,-2.6713,0,0,0,0,0
-1.191,-1.0782,-2.75,-0.77365,0,0,0,0,0
0.79064,-0.33934,1.1792,-0.11139,0,0,0,0,0
1.7841,2.7093,-1.4251,1.0423,0,0,0,0,0
2.3055,-1.7774,0.42226,1.7193,0,0,0,0,0
-1.9343,-1.6633,-1.4645,-3.1369,0,0,0,0,0
-0.28253,1.6387,-1.5636,1.2313,0,0,0,0,0
1.5452,-1.7501,2.1813,-2.6484,0,0,0,0,0
0.57262,1.9622,1.638,-3.0931,0,0,0,0,0
-2.3641,1.4406,-1.5905,1.8217,0,0,0,0,0
2.1217,-1.3612,-1.7867,-1.1937,0,0,0,0,0
-2.4937,2.03,-0.79286,-1.108,0,0,0,0,0
1.7265,-1.2957,-0.37241,2.8329,0,0,0,0,0
0.74596,0.80921,-2.3937,-0.22828,0,0,0,0,0
1.1469,-2.0041,-2.7303,2.7121,0,0,0,0,0
-1.2331,2.7808,-0.71997,-1.0165,0,0,0,0,0
-0.63093,-0.24726,-2.7543,-2.2365,0,0,0,0,0
1.9185,-1.4826,2.5634,0.64617,0,0,0,0,0
-1.9588,2.2544,2.3041,2.2494,0,0,0,0,0
-2.6298,-1.5453,0.31197,-0.90482,0,0,0,0,0
2.1649,-1.7611,2.5019,-0.18359,0,0,0,0,0
-2.5588,-1.7479,3.0604,2.4053,0,0,0,0,0
0.12262,-0.54902,-0.5318,2.1162,0,0,0,0,0
2.9712,0.61118,-1.3836,0.55588,0,0,0,0,0
-0.91198,0.88186,-2.9503,0.64834,0,0,0,0,0
-0.6226,2.7966,-0.62634,-1.8006,0,0,0,0,0
-2.697,0.75528,1.1476,0.76861,0,0,0,0,0
-1.7168,0.083012,2.2618,1.4443,0,0,0,0,0
1.9861,1.7204,-1.2624,-2.5144,0,0,0,0,0
-2.6914,-0.44158,-0.49908,-0.6896,0,0,0,0,0
0.23051,-2.9494,2.2931,-0.24227,0,0,0,0,0
0.33833,-2.3747,2.1335,0.89059,0,0,0,0,0
-1.1416,-0.12641,-1.2781,-2.1782,0,0,0,0,0
-0.92266,0.2702,-0.55004,-0.24308,0,0,0,0,0
-1.5259,1.5135,-1.5313,-1.2811,0,0,0,0,0
-2.437,-0.61417,-0.28836,2.3118,0,0,0,0,0
-3.0983,-1.1854,0.97636,-0.077509,0,0,0,0,0
-1.5373,0.71303,1.6062,1.1702,0,0,0,0,0
2.3795,-2.799,-1.9668,-2.0469,0,0,0,0,0
-1.0996,0.099991,-0.050895,-1.3132,0,0,0,0,0
-2.8805,1.6191,3.0777,0.043118,0,0,0,0,0
-2.4485,-0.39962,0.81161,-1.6877,0,0,0,0,0
0.51543,2.8522,1.5705,0.80463,0,0,0,0,0
1.7956,1.9878,-1.6223,-3.0259,0,0,0,0,0
0.73771,0.55552,0.52362,-0.80116,0,0,0,0,0
-0.98536,-3.0242,-2.1134,-2.5991,0,0,0,0,0
1.5377,2.2524,-0.090553,1.8814,0,0,0,0,0
-0.13239,-2.74,-2.8398,3.0313,0,0,0,0,0
1.9536,-2.4749,-2.3131,0.77325,0,0,0,0,0
0.088432,-1.5973,2.7594,-0.14208,0,0,0,0,0
-2.6832,-3.0277,3.0727,0.36993,0,0,0,0,0
2.0243,-0.92603,2.6013,0.77011,0,0,0,0,0
-0.022446,1.6492,2.7417,-1.2829,0,0,0,0,0
-3.1203,0.82522,2.7582,1.665,0,0,0,0,0
2.2091,2.8432,1.2118,2.708,0,0,0,0,0
-0.53642,-1.498,2.0997,1.7119,0,0,0,0,0
0.90388,0.17642,1.7955,1.9052,0,0,0,0,0
-2.8448,1.632,0.9431,-0.35251,0,0,0,0,0
-2.0193,-2.7127,0.49899,-3.0853,0,0,0,0,0
1.5126,-1.5088,-1.8955,1.3923,0,0,0,0,0
0.88975,-0.73715,0.1309,0.49986,0,0,0,0,0
-0.2867,-0.10119,1.5612,1.6963,0,0,0,0,0
0.34364,2.0719,3.0963,-1.158,0,0,0,0,0
3.0662,-0.14778,1.2115,1.5883,0,0,0,0,0
-2.8931,-0.39172,1.4617,0.62921,0,0,0,0,0
-2.7922,1.9165,0.26518,-0.62253,0,0,0,0,0
-0.77314,1.1859,-2.0271,-1.7832,0,0,0,0,0
-1.5444,1.3878,-1.3357,-2.5203,0,0,0,0,0
-2.8262,2.4811,2.1347,-2.5278,0,0,0,0,0
1.6941,-1.3548,-2.5268,1.899,0,0,0,0,0
2.6667,-2.7817,-0.29515,-1.1192,0,0,0,0,0
1.5688,-2.523,-0.9685,-2.0563,0,0,0,0,0
2.9377,2.9406,0.80279,2.9746,0,0,0,0,0
3.0956,-0.31921,-0.51879,2.4835,0,0,0,0,0
2.1521,-1.7651,2.8145,2.6543,0,0,0,0,0
0.017063,-0.69394,-1.0531,-0.85318,0,0,0,0,0
-0.065492,2.8825,-1.8814,0.91998,0,0,0,0,0
1.3993,-2.7027,-1.5071,-0.49748,0,0,0,0,0
1.9638,1.4103,0.42579,-1.3989,0,0,0,0,0
-1.3801,-1.7736,-2.5969,-3.0565,0,0,0,0,0
-0.13009,-1.0625,-0.57537,-2.2324,0,0,0,0,0
2.9072,-0.50918,-0.035677,1.6339,0,0,0,0,0
-1.3372,-0.39105,1.5362,-2.8535,0,0,0,0,0
-1.9713,2.0928,2.1362,-1.1803,0,0,0,0,0
1.7802,-2.3987,2.1804,-2.9871,0,0,0,0,0
-2.0596,1.2983,-1.7772,0.99255,0,0,0,0,0
-0.36054,-0.1592,-2.4174,-1.4684,0,0,0,0,0
1.013,1.6349,-1.1817,-1.0653,0,0,0,0,0
-2.4867,-0.80213,0.98329,0.074009,0,0,0,0,0
2.3515,-1.1222,1.7779,1.9399,0,0,0,0,0
-1.0255,0.88754,0.48306,-1.782,0,0,0,0,0
-1.4833,3.0656,1.0533,-2.1003,0,0,0,0,0
3.0611,-3.0271,-1.1228,0.53019,0,0,0,0,0
-2.0267,-2.3903,1.6485,-0.64228,0,0,0,0,0
1.4203,3.0592,1.8359,2.3929,0,0,0,0,0
-0.21861,-0.80508,-0.52907,-1.65,0,0,0,0,0
-2.1987,-2.4153,-1.9652,-1.5284,0,0,0,0,0
-2.5008,2.3599,-0.46717,-1.0749,0,0,0,0,0
-1.2044,0.51565,-1.0822,1.6424,0,0,0,0,0
-1.3933,0.84504,3.044,-2.604,0,0,0,0,0
-2.7189,-2.8551,-1.5217,-0.028451,0,0,0,0,0
2.5202,-0.20572,3.0663,-2.1153,0,0,0,0,0
2.7714,1.266,1.3569,-2.4895,0,0,0,0,0
-1.7029,2.041,1.4374,2.2403,0,0,0,0,0
3.1045,3.0736,0.66318,0.4936,0,0,0,0,0
0.44126,0.026674,-1.6217,1.1244,0,0,0,0,0
1.3616,0.2747,-0.26436,2.1687,0,0,0,0,0
1.6942,1.2213,-0.40277,2.609,0,0,0,0,0
-3.0583,0.3214,2.3916,1.0382,0,0,0,0,0
2.4238,2.3435,0.39984,-0.26658,0,0,0,0,0
2.4945,1.285,-2.3848,-2.548,0,0,0,0,0
-0.68269,-2.8136,2.1892,-2.8697,0,0,0,0,0
1.9349,-2.6312,-2.9042,-0.059501,0,0,0,0,0
-2.8214,-0.88522,2.1145,-1.4656,0,0,0,0,0
1.4922,-0.44147,2.7508,-0.015093,0,0,0,0,0
2.3457,-2.5958,1.8624,0.57926,0,0,0,0,0
-0.22795,-1.8732,2.3682,2.2497,0,0,0,0,0
-2.6294,-2.5416,0.11417,-0.3956,0,0,0,0,0
-3.0365,-1.0079,-2.5882,-0.4882,0,0,0,0,0
-2.6174,2.8456,-0.77372,-1.7266,0,0,0,0,0
-1.2372,0.057836,-2.5306,1.0759,0,0,0,0,0
-1.1551,-1.3521,-0.61394,1.5263,0,0,0,0,0
2.7532,0.5917,0.55272,2.785,0,0,0,0,0
1.7121,-0.053584,-0.68083,0.74479,0,0,0,0,0
0.9849,0.10423,-1.8209,-2.7233,0,0,0,0,0
-1.3683,-1.9647,-0.85716,-2.7812,0,0,0,0,0
-1.8102,-2.6885,-2.5302,2.5807,0,0,0,0,0
1.8605,2.859,2.2662,-2.8522,0,0,0,0,0
-0.86384,2.1704,-0.98235,1.5545,0,0,0,0,0
-3.0317,0.86433,-1.6972,0.13983,0,0,0,0,0
-2.7591,1.7074,-1.1569,0.16541,0,0,0,0,0
-2.2353,2.7969,-1.2135,-0.91973,0,0,0,0,0
2.9679,2.3962,2.5971,2.9055,0,0,0,0,0
-1.1572,-1.5556,1.2759,0.89706,0,0,0,0,0
-1.3576,-2.6197,-2.1394,-2.0629,0,0,0,0,0
-1.573,-2.6024,0.63868,-0.96523,0,0,0,0,0
-0.39148,-2.3148,-1.3985,2.0554,0,0,0,0,0
-2.5317,-0.73567,2.1516,2.2538,0,0,0,0,0
1.1861,1.7117,-0.14411,-0.85962,0,0,0,0,0
-0.6239,1.3845,1.8362,0.47444,0,0,0,0,0
-2.4885,-1.8194,2.2486,0.074014,0,0,0,0,0
-0.95309,2.4528,2.7376,0.83388,0,0,0,0,0
1.0482,-2.793,-0.57325,2.2305,0,0,0,0,0
1.3087,-1.4133,-2.9501,2.2574,0,0,0,0,0
-2.7596,0.75186,2.0991,-1.916,0,0,0,0,0
1.5788,-2.7603,-0.35342,-2.2941,0,0,0,0,0
1.1161,-2.9214,-2.749,0.20821,0,0,0,0,0
-0.079474,-1.7429,-2.7324,1.3251,0,0,0,0,0
2.0275,-3.0075,-2.8663,3.0464,0,0,0,0,0
1.7044,-2.4669,2.4073,0.75974,0,0,0,0,0
1.4451,-2.637,-3.0529,-1.2472,0,0,0,0,0
-1.5782,1.9525,-1.6333,-2.2758,0,0,0,0,0
-3.0231,0.74564,1.4096,0.74913,0,0,0,0,0
-0.61895,1.7351,-3.0619,-1.8032,0,0,0,0,0
-1.445,-1.2872,-2.1632,-1.2631,0,0,0,0,0
2.6267,2.1,-2.5301,2.6665,0,0,0,0,0
2.5312,-1.3678,0.090897,-0.15509,0,0,0,0,0
-0.11929,-1.2631,1.2384,-2.8277,0,0,0,0,0
-2.832,0.54247,0.66745,-0.84933,0,0,0,0,0
-0.34419,2.2554,1.4902,2.3806,0,0,0,0,0
0.000142,-0.32729,3.1115,-1.0834,0,0,0,0,0
-0.64688,-0.56807,1.4715,-1.1054,0,0,0,0,0
2.3992,-1.1792,-0.94813,1.0126,0,0,0,0,0
-0.070954,-2.2282,2.9076,-0.46095,0,0,0,0,0
2.4859,1.7595,0.30481,-1.5588,0,0,0,0,0
-2.4644,0.15849,-0.17274,-2.6856,0,0,0,0,0
0.41175,-2.9454,0.22758,2.6058,0,0,0,0,0
2.7694,0.56302,-0.34218,-2.9345,0,0,0,0,0
2.9412,-1.0079,-1.329,-2.7704,0,0,0,0,0
0.30128,-1.4418,2.0372,1.5766,0,0,0,0,0
-1.0498,1.7632,-0.65688,2.6104,0,0,0,0,0
0.55141,-1.977,1.0826,-1.424,0,0,0,0,0
-0.65613,-2.5156,1.1609,1.1501,0,0,0,0,0
1.6532,0.33494,-1.1023,-2.0302,0,0,0,0,0
3.0291,2.1342,-2.1527,-2.9808,0,0,0,0,0
-0.97441,2.6776,-0.6754,-1.5825,0,0,0,0,0
-2.4541,-2.5222,-0.25261,2.618,0,0,0,0,0
-2.2583,-0.56386,-0.059253,-2.3013,0,0,0,0,0
-2.1887,-0.65012,0.94686,-1.3262,0,0,0,0,0
2.2155,1.544,-2.3694,-2.1816,0,0,0,0,0
-2.9305,-1.4953,-0.85577,2.7047,0,0,0,0,0
0.19699,-1.7446,-2.8003,0.80166,0,0,0,0,0
1.5178,2.8232,2.5077,-2.9715,0,0,0,0,0
-1.025,2.6222,0.39924,-0.085701,0,0,0,0,0
-0.093859,-2.0141,0.41893,-0.35691,0,0,0,0,0
-0.045501,1.0444,-2.5707,2.6459,0,0,0,0,0
-1.2379,1.8398,2.6733,-0.21881,0,0,0,0,0
0.21293,-0.40997,1.9015,-1.2043,0,0,0,0,0
2.4251,2.9911,0.35691,1.3573,0,0,0,0,0
-2.1014,2.7222,-3.11,-1.4082,0,0,0,0,0
1.876,-0.032045,1.1268,-2.3146,0,0,0,0,0
0.48015,1.6043,-2.994,1.6563,0,0,0,0,0
-2.3378,-2.25,0.9616,0.88923,0,0,0,0,0
3.09,2.3659,-2.0478,-3.1291,0,0,0,0,0
-1.9031,-0.35487,-0.77497,-1.7261,0,0,0,0,0
0.66374,-1.1541,-0.86683,1.4295,0,0,0,0,0
1.6232,-0.59576,-2.6028,1.5438,0,0,0,0,0
-2.1637,-2.6494,2.2018,0.84969,0,0,0,0,0
-2.8805,0.84706,1.9382,-2.6947,0,0,0,0,0
1.3217,1.7529,-2.5896,-1.2238,0,0,0,0,0
-2.9694,2.0528,0.86839,1.9938,0,0,0,0,0
-2.3141,-1.4358,2.768,2.8735,0,0,0,0,0
0.96641,-1.1001,1.1735,-0.99261,0,0,0,0,0
0.86864,0.84333,-1.5068,-1.8535,0,0,0,0,0
1.3632,1.3345,1.3052,0.93918,0,0,0,0,0
-1.4811,0.78631,-0.36684,1.6015,0,0,0,0,0
-1.0857,1.0123,-1.8334,1.9496,0,0,0,0,0
-0.30502,2.0449,-2.4566,-2.9129,0,0,0,0,0
1.072,2.3562,0.5622,2.1672,0,0,0,0,0
-0.59202,0.69423,-0.55381,2.3689,0,0,0,0,0
2.8225,0.63712,2.8606,0.94154,0,0,0,0,0
-0.32388,-1.8828,2.542,-2.416,0,0,0,0,0
-1.4471,2.6952,-0.64,-0.96863,0,0,0,0,0
2.9118,-0.54452,1.7982,1.8946,0,0,0,0,0
-1.6262,-0.28553,-2.4789,-2.256,0,0,0,0,0
2.1098,2.418,-1.9021,-1.9793,0,0,0,0,0
-2.986,2.0027,1.6657,-1.4017,0,0,0,0,0
2.212,1.0167,0.16621,0.40177,0,0,0,0,0
1.3754,-1.0622,2.4702,-0.37167,0,0,0,0,0
3.0666,0.80115,1.5012,-0.52711,0,0,0,0,0
-2.0308,1.2448,-2.6002,-2.8652,0,0,0,0,0
1.3331,1.8672,1.1224,2.956,0,0,0,0,0
2.9209,3.1313,3.0913,-2.1751,0,0,0,0,0
-0.63585,0.73688,0.91317,-0.89667,0,0,0,0,0
-2.8432,2.883,2.6089,-1.3893,0,0,0,0,0
1.0081,2.3237,-0.34445,-1.2307,0,0,0,0,0
-1.1632,1.3868,-1.6404,-2.545,0,0,0,0,0
-0.80003,-1.7641,1.6131,2.3377,0,0,0,0,0
-2.1417,-0.26898,-2.6191,-0.04956,0,0,0,0,0
-1.6401,3.0581,-1.8034,0.28627,0,0,0,0,0
-2.7236,1.1523,-0.93389,-3.0407,0,0,0,0,0
-3.065,2.6374,-1.4236,-1.9771,0,0,0,0,0
-0.96187,-1.112,0.15693,-3.0233,0,0,0,0,0
2.997,-2.5882,-1.7418,2.1695,0,0,0,0,0
-1.4995,-1.2105,2.8077,-2.6396,0,0,0,0,0
1.8055,2.5497,-1.9668,-1.0924,0,0,0,0,0
2.2085,2.7597,1.9226,-2.0529,0,0,0,0,0
2.1489,-2.7148,1.8073,-0.40884,0,0,0,0,0
-2.4048,1.2254,1.1402,0.016002,0,0,0,0,0
1.8192,2.8399,-1.9156,1.888,0,0,0,0,0
-1.4334,-1.1981,-3.1168,0.83901,0,0,0,0,0
-2.0978,0.18831,2.096,-1.9975,0,0,0,0,0
3.0068,-1.4296,-1.0124,2.7184,0,0,0,0,0
-2.352,0.33465,1.2221,2.5877,0,0,0,0,0
0.28193,3.066,1.5495,1.1619,0,0,0,0,0
1.638,-1.4234,1.2551,-0.92717,0,0,0,0,0
-1.2967,-0.83316,-3.0006,-3.1134,0,0,0,0,0
2.6727,-0.43996,-0.31264,-2.4143,0,0,0,0,0
-2.631,0.077608,0.29054,-1.5465,0,0,0,0,0
2.3034,-1.7294,-3.0486,-0.93141,0,0,0,0,0
0.31993,-2.7054,-1.8425,2.012,0,0,0,0,0
2.8198,2.5641,-1.0327,2.7005,0,0,0,0,0
0.88556,-1.0203,2.1646,2.1281,0,0,0,0,0
-0.13081,1.1104,3.0189,-1.2667,0,0,0,0,0
1.3311,2.6451,-0.42793,2.0834,0,0,0,0,0
0.56312,1.7619,0.0050793,-1.395,0,0,0,0,0
2.8751,-2.1856,1.4748,0.4965,0,0,0,0,0
2.0843,-0.44299,-0.78935,-2.5093,0,0,0,0,0
1.4681,0.63257,1.9387,-1.0068,0,0,0,0,0
2.7657,-2.5662,2.4132,0.53982,0,0,0,0,0
2.3517,2.7421,-1.952,-0.15702,0,0,0,0,0
-2.2877,2.5019,2.4514,1.2259,0,0,0,0,0
1.028,0.21935,1.2481,-2.2465,0,0,0,0,0
0.091926,0.80603,-1.1458,2.4057,0,0,0,0,0
-2.4929,-1.2093,1.0124,-2.3678,0,0,0,0,0
1.8848,1.7076,-1.9654,1.4129,0,0,0,0,0
-1.4981,0.88458,-1.3449,2.4776,0,0,0,0,0
-0.69862,0.45153,0.96915,2.1386,0,0,0,0,0
-3.1151,-2.8181,0.93292,-0.45045,0,0,0,0,0
0.79708,2.8643,1.347,0.52786,0,0,0,0,0
-2.9834,-0.17327,2.6341,3.0635,0,0,0,0,0
2.3527,-0.87048,2.9067,1.996,0,0,0,0,0
1.5181,2.334,-2.5956,-2.9924,0,0,0,0,0
0.59161,1.5097,1.8244,0.99637,0,0,0,0,0
-2.4432,-2.85,-2.8103,2.5097,0,0,0,0,0
